Original_ID	ORF	GENENAME	COMMON	ENTREZID	Final_ID	Conversion_Method	Status
RIM20	YOR275C	RIM20	RIM20	854449	RIM20	GENENAME_found	SUCCESS
LCP5	YER127W	LCP5	LCP5	856864	LCP5	GENENAME_found	SUCCESS
GET2	YER083C	GET2	GET2	856817	GET2	GENENAME_found	SUCCESS
YCR016W	YCR016W	NA	NA	850375	YCR016W	ORF_unchanged	SUCCESS
MAK21	YDR060W	MAK21	MAK21	851632	MAK21	GENENAME_found	SUCCESS
EMC4	YGL231C	EMC4	EMC4	852620	EMC4	GENENAME_found	SUCCESS
ZPR1	YGR211W	ZPR1	ZPR1	853125	ZPR1	GENENAME_found	SUCCESS
TRP5	YGL026C	TRP5	TRP5	852858	TRP5	GENENAME_found	SUCCESS
SEC7	YDR170C	SEC7	SEC7	851748	SEC7	GENENAME_found	SUCCESS
ILS1	YBL076C	ILS1	ILS1	852202	ILS1	GENENAME_found	SUCCESS
ARO4	YBR249C	ARO4	ARO4	852551	ARO4	GENENAME_found	SUCCESS
PET10	YKR046C	PET10	PET10	853920	PET10	GENENAME_found	SUCCESS
COA4	YLR218C	COA4	COA4	850915	COA4	GENENAME_found	SUCCESS
PGA2	YNL149C	PGA2	PGA2	855573	PGA2	GENENAME_found	SUCCESS
TIF35	YDR429C	TIF35	TIF35	852039	TIF35	GENENAME_found	SUCCESS
FPR1	YNL135C	FPR1	FPR1	855587	FPR1	GENENAME_found	SUCCESS
RRP4	YHR069C	RRP4	RRP4	856466	RRP4	GENENAME_found	SUCCESS
EHT1	YBR177C	EHT1	EHT1	852476	EHT1	GENENAME_found	SUCCESS
YOP1	YPR028W	YOP1	YOP1	856140	YOP1	GENENAME_found	SUCCESS
GLK1	YCL040W	GLK1	GLK1	850317	GLK1	GENENAME_found	SUCCESS
SCD5	YOR329C	SCD5	SCD5	854507	SCD5	GENENAME_found	SUCCESS
YDR391C	YDR391C	NA	NA	852000	YDR391C	ORF_unchanged	SUCCESS
EMI2	YDR516C	EMI2	EMI2	852128	EMI2	GENENAME_found	SUCCESS
MYO2	YOR326W	MYO2	MYO2	854504	MYO2	GENENAME_found	SUCCESS
VAM3	YOR106W	VAM3	VAM3	854273	VAM3	GENENAME_found	SUCCESS
MDR1	YGR100W	MDR1	MDR1	852992	MDR1	GENENAME_found	SUCCESS
PAT1	YCR077C	PAT1	PAT1	850440	PAT1	GENENAME_found	SUCCESS
TIM12	YBR091C	TIM12	TIM12	852388	TIM12	GENENAME_found	SUCCESS
YDL124W	YDL124W	NA	NA	851433	YDL124W	ORF_unchanged	SUCCESS
TIM10	YHR005C-A	TIM10	TIM10	856395	TIM10	GENENAME_found	SUCCESS
MES1	YGR264C	MES1	MES1	853181	MES1	GENENAME_found	SUCCESS
TOM7	YNL070W	TOM7	TOM7	855654	TOM7	GENENAME_found	SUCCESS
MOB1	YIL106W	MOB1	MOB1	854700	MOB1	GENENAME_found	SUCCESS
GVP36	YIL041W	GVP36	GVP36	854770	GVP36	GENENAME_found	SUCCESS
HSP26	YBR072W	HSP26	HSP26	852364	HSP26	GENENAME_found	SUCCESS
PGM2	YMR105C	PGM2	PGM2	855131	PGM2	GENENAME_found	SUCCESS
PKC1	YBL105C	PKC1	PKC1	852169	PKC1	GENENAME_found	SUCCESS
SKN7	YHR206W	SKN7	SKN7	856613	SKN7	GENENAME_found	SUCCESS
SAP155	YFR040W	SAP155	SAP155	850601	SAP155	GENENAME_found	SUCCESS
HSP42	YDR171W	HSP42	HSP42	851751	HSP42	GENENAME_found	SUCCESS
SCL1	YGL011C	SCL1	SCL1	852873	SCL1	GENENAME_found	SUCCESS
CDC28	YBR160W	CDC28	CDC28	852457	CDC28	GENENAME_found	SUCCESS
UBP6	YFR010W	UBP6	UBP6	850562	UBP6	GENENAME_found	SUCCESS
MEX67	YPL169C	MEX67	MEX67	855934	MEX67	GENENAME_found	SUCCESS
CDC11	YJR076C	CDC11	CDC11	853539	CDC11	GENENAME_found	SUCCESS
VIP1	YLR410W	VIP1	VIP1	851126	VIP1	GENENAME_found	SUCCESS
RPC34	YNR003C	RPC34	RPC34	855737	RPC34	GENENAME_found	SUCCESS
COX19	YLL018C-A	COX19	COX19	850642	COX19	GENENAME_found	SUCCESS
YPI1	YFR003C	YPI1	YPI1	850553	YPI1	GENENAME_found	SUCCESS
VMA8	YEL051W	VMA8	VMA8	856659	VMA8	GENENAME_found	SUCCESS
SED4	YCR067C	SED4	SED4	850431	SED4	GENENAME_found	SUCCESS
LDB7	YBL006C	LDB7	LDB7	852277	LDB7	GENENAME_found	SUCCESS
MRPL40	YPL173W	MRPL40	MRPL40	855930	MRPL40	GENENAME_found	SUCCESS
YPR148C	YPR148C	NA	NA	856271	YPR148C	ORF_unchanged	SUCCESS
SUB2	YDL084W	SUB2	SUB2	851475	SUB2	GENENAME_found	SUCCESS
YOL057W	YOL057W	NA	NA	854097	YOL057W	ORF_unchanged	SUCCESS
QNS1	YHR074W	QNS1	QNS1	856473	QNS1	GENENAME_found	SUCCESS
SNL1	YIL016W	SNL1	SNL1	854796	SNL1	GENENAME_found	SUCCESS
GGA2	YHR108W	GGA2	GGA2	856508	GGA2	GENENAME_found	SUCCESS
HSH155	YMR288W	HSH155	HSH155	855332	HSH155	GENENAME_found	SUCCESS
SFH1	YLR321C	SFH1	SFH1	851032	SFH1	GENENAME_found	SUCCESS
SSK2	YNR031C	SSK2	SSK2	855765	SSK2	GENENAME_found	SUCCESS
TFB1	YDR311W	TFB1	TFB1	851906	TFB1	GENENAME_found	SUCCESS
DUG1	YFR044C	DUG1	DUG1	850605	DUG1	GENENAME_found	SUCCESS
SEC53	YFL045C	SEC53	SEC53	850499	SEC53	GENENAME_found	SUCCESS
APT1	YML022W	APT1	APT1	854986	APT1	GENENAME_found	SUCCESS
DPM1	YPR183W	DPM1	DPM1	856313	DPM1	GENENAME_found	SUCCESS
APA1	YCL050C	APA1	APA1	850307	APA1	GENENAME_found	SUCCESS
ADH1	YOL086C	ADH1	ADH1	854068	ADH1	GENENAME_found	SUCCESS
GCD1	YOR260W	GCD1	GCD1	854434	GCD1	GENENAME_found	SUCCESS
RVB2	YPL235W	RVB2	RVB2	855841	RVB2	GENENAME_found	SUCCESS
DOT6	YER088C	DOT6	DOT6	856822	DOT6	GENENAME_found	SUCCESS
ADE1	YAR015W	ADE1	ADE1	851272	ADE1	GENENAME_found	SUCCESS
ASF1	YJL115W	ASF1	ASF1	853327	ASF1	GENENAME_found	SUCCESS
CHA1	YCL064C	CHA1	CHA1	850295	CHA1	GENENAME_found	SUCCESS
CBF5	YLR175W	CBF5	CBF5	850872	CBF5	GENENAME_found	SUCCESS
RPL1A;RPL1B	NA	NA	NA	NA	RPL1A;RPL1B	COMPOSITE_SUCCESS	SUCCESS
INO80	YGL150C	INO80	INO80	852728	INO80	GENENAME_found	SUCCESS
NTF2	YER009W	NTF2	NTF2	856727	NTF2	GENENAME_found	SUCCESS
MRI1	YPR118W	MRI1	MRI1	856234	MRI1	GENENAME_found	SUCCESS
RIO1	YOR119C	RIO1	RIO1	854286	RIO1	GENENAME_found	SUCCESS
ENT3	YJR125C	ENT3	ENT3	853589	ENT3	GENENAME_found	SUCCESS
CBC2	YPL178W	CBC2	CBC2	855925	CBC2	GENENAME_found	SUCCESS
BOI1	YBL085W	BOI1	BOI1	852193	BOI1	GENENAME_found	SUCCESS
SER1	YOR184W	SER1	SER1	854356	SER1	GENENAME_found	SUCCESS
DID4	YKL002W	DID4	DID4	853868	DID4	GENENAME_found	SUCCESS
YTH1	YPR107C	YTH1	YTH1	856222	YTH1	GENENAME_found	SUCCESS
EIS1	YMR031C	EIS1	EIS1	855047	EIS1	GENENAME_found	SUCCESS
GUP1	YGL084C	GUP1	GUP1	852796	GUP1	GENENAME_found	SUCCESS
CDC3	YLR314C	CDC3	CDC3	851024	CDC3	GENENAME_found	SUCCESS
SKI7	YOR076C	SKI7	SKI7	854243	SKI7	GENENAME_found	SUCCESS
PGM1	YKL127W	PGM1	PGM1	853732	PGM1	GENENAME_found	SUCCESS
DSK2	YMR276W	DSK2	DSK2	855319	DSK2	GENENAME_found	SUCCESS
RPS0A	YGR214W	RPS0A	RPS0A	853128	RPS0A	GENENAME_found	SUCCESS
GNA1	YFL017C	GNA1	GNA1	850529	GNA1	GENENAME_found	SUCCESS
LSM5	YER146W	LSM5	LSM5	856889	LSM5	GENENAME_found	SUCCESS
ERG12	YMR208W	ERG12	ERG12	855248	ERG12	GENENAME_found	SUCCESS
RPN6	YDL097C	RPN6	RPN6	851461	RPN6	GENENAME_found	SUCCESS
DOP1	YDR141C	DOP1	DOP1	851719	DOP1	GENENAME_found	SUCCESS
CCT6	YDR188W	CCT6	CCT6	851768	CCT6	GENENAME_found	SUCCESS
SRX1	YKL086W	SRX1	SRX1	853776	SRX1	GENENAME_found	SUCCESS
CCT8	YJL008C	CCT8	CCT8	853447	CCT8	GENENAME_found	SUCCESS
FRD1	YEL047C	FRD1	FRD1	856664	FRD1	GENENAME_found	SUCCESS
PGK1	YCR012W	PGK1	PGK1	850370	PGK1	GENENAME_found	SUCCESS
NPA3	YJR072C	NPA3	NPA3	853535	NPA3	GENENAME_found	SUCCESS
STI1	YOR027W	STI1	STI1	854192	STI1	GENENAME_found	SUCCESS
RPN2	YIL075C	RPN2	RPN2	854735	RPN2	GENENAME_found	SUCCESS
WHI4	YDL224C	WHI4	WHI4	851302	WHI4	GENENAME_found	SUCCESS
RPS18A;RPS18B	NA	NA	NA	NA	RPS18A;RPS18B	COMPOSITE_SUCCESS	SUCCESS
PRS5	YOL061W	PRS5	PRS5	854093	PRS5	GENENAME_found	SUCCESS
GLO3	YER122C	GLO3	GLO3	856859	GLO3	GENENAME_found	SUCCESS
STE20	YHL007C	STE20	STE20	856382	STE20	GENENAME_found	SUCCESS
BOI2	YER114C	BOI2	BOI2	856850	BOI2	GENENAME_found	SUCCESS
YPT32	YGL210W	YPT32	YPT32	852662	YPT32	GENENAME_found	SUCCESS
MRP8	YKL142W	MRP8	MRP8	853715	MRP8	GENENAME_found	SUCCESS
IGO1	YNL157W	IGO1	IGO1	855565	IGO1	GENENAME_found	SUCCESS
PTC1	YDL006W	PTC1	PTC1	851558	PTC1	GENENAME_found	SUCCESS
RPC40	YPR110C	RPC40	RPC40	856226	RPC40	GENENAME_found	SUCCESS
BUD14	YAR014C	BUD14	BUD14	851271	BUD14	GENENAME_found	SUCCESS
HAM1	YJR069C	HAM1	HAM1	853532	HAM1	GENENAME_found	SUCCESS
PGI1	YBR196C	PGI1	PGI1	852495	PGI1	GENENAME_found	SUCCESS
CMS1	YLR003C	CMS1	CMS1	850689	CMS1	GENENAME_found	SUCCESS
STM1	YLR150W	STM1	STM1	850843	STM1	GENENAME_found	SUCCESS
YDR381C-A	YDR381C-A	NA	NA	851989	YDR381C-A	ORF_unchanged	SUCCESS
NAB6	YML117W	NAB6	NAB6	854922	NAB6	GENENAME_found	SUCCESS
HPR1	YDR138W	HPR1	HPR1	851716	HPR1	GENENAME_found	SUCCESS
RPB8	YOR224C	RPB8	RPB8	854399	RPB8	GENENAME_found	SUCCESS
RPS14A	YCR031C	RPS14A	RPS14A	850397	RPS14A	GENENAME_found	SUCCESS
YMR090W	YMR090W	NA	NA	855115	YMR090W	ORF_unchanged	SUCCESS
DPS1	YLL018C	DPS1	DPS1	850643	DPS1	GENENAME_found	SUCCESS
ELC1	YPL046C	ELC1	ELC1	856061	ELC1	GENENAME_found	SUCCESS
CKB1	YGL019W	CKB1	CKB1	852865	CKB1	GENENAME_found	SUCCESS
IES4	YOR189W	IES4	IES4	854361	IES4	GENENAME_found	SUCCESS
HEK2	YBL032W	HEK2	HEK2	852248	HEK2	GENENAME_found	SUCCESS
CAM1	YPL048W	CAM1	CAM1	856059	CAM1	GENENAME_found	SUCCESS
TEF4	YKL081W	TEF4	TEF4	853781	TEF4	GENENAME_found	SUCCESS
PFD1	YJL179W	PFD1	PFD1	853260	PFD1	GENENAME_found	SUCCESS
TCP1	YDR212W	TCP1	TCP1	851798	TCP1	GENENAME_found	SUCCESS
DCS1	YLR270W	DCS1	DCS1	850974	DCS1	GENENAME_found	SUCCESS
HTL1	YCR020W-B	HTL1	HTL1	850384	HTL1	GENENAME_found	SUCCESS
ERG10	YPL028W	ERG10	ERG10	856079	ERG10	GENENAME_found	SUCCESS
LIP1	YMR298W	LIP1	LIP1	855344	LIP1	GENENAME_found	SUCCESS
RPL16B	YNL069C	RPL16B	RPL16B	855655	RPL16B	GENENAME_found	SUCCESS
SFB3	YHR098C	SFB3	SFB3	856498	SFB3	GENENAME_found	SUCCESS
RHO1	YPR165W	RHO1	RHO1	856294	RHO1	GENENAME_found	SUCCESS
ARC19	YKL013C	ARC19	ARC19	853856	ARC19	GENENAME_found	SUCCESS
TOM20	YGR082W	TOM20	TOM20	852973	TOM20	GENENAME_found	SUCCESS
IST2	YBR086C	IST2	IST2	852382	IST2	GENENAME_found	SUCCESS
BMH2	YDR099W	BMH2	BMH2	851676	BMH2	GENENAME_found	SUCCESS
NTH1	YDR001C	NTH1	NTH1	851564	NTH1	GENENAME_found	SUCCESS
SIN3	YOL004W	SIN3	SIN3	854158	SIN3	GENENAME_found	SUCCESS
CPR1	YDR155C	CPR1	CPR1	851733	CPR1	GENENAME_found	SUCCESS
KES1	YPL145C	KES1	KES1	855958	KES1	GENENAME_found	SUCCESS
GSY2	YLR258W	GSY2	GSY2	850962	GSY2	GENENAME_found	SUCCESS
RPC10	YHR143W-A	RPC10	RPC10	856547	RPC10	GENENAME_found	SUCCESS
CDC19	YAL038W	CDC19	CDC19	851193	CDC19	GENENAME_found	SUCCESS
BUD23	YCR047C	BUD23	BUD23	850414	BUD23	GENENAME_found	SUCCESS
GUK1	YDR454C	GUK1	GUK1	852065	GUK1	GENENAME_found	SUCCESS
RPL4A	YBR031W	RPL4A	RPL4A	852319	RPL4A	GENENAME_found	SUCCESS
PMC1	YGL006W	PMC1	PMC1	852878	PMC1	GENENAME_found	SUCCESS
TYS1	YGR185C	TYS1	TYS1	853097	TYS1	GENENAME_found	SUCCESS
PTA1	YAL043C	PTA1	PTA1	851255	PTA1	GENENAME_found	SUCCESS
NOP12	YOL041C	NOP12	NOP12	854116	NOP12	GENENAME_found	SUCCESS
VMA4	YOR332W	VMA4	VMA4	854509	VMA4	GENENAME_found	SUCCESS
VTC1	YER072W	VTC1	VTC1	856803	VTC1	GENENAME_found	SUCCESS
HTS1	YPR033C	HTS1	HTS1	856145	HTS1	GENENAME_found	SUCCESS
SUI3	YPL237W	SUI3	SUI3	855838	SUI3	GENENAME_found	SUCCESS
AMS1	YGL156W	AMS1	AMS1	852721	AMS1	GENENAME_found	SUCCESS
YPT31	YER031C	YPT31	YPT31	856753	YPT31	GENENAME_found	SUCCESS
CDC60	YPL160W	CDC60	CDC60	855943	CDC60	GENENAME_found	SUCCESS
CYR1	YJL005W	CYR1	CYR1	853452	CYR1	GENENAME_found	SUCCESS
NUP159	YIL115C	NUP159	NUP159	854691	NUP159	GENENAME_found	SUCCESS
VTI1	YMR197C	VTI1	VTI1	855237	VTI1	GENENAME_found	SUCCESS
UTP10	YJL109C	UTP10	UTP10	853335	UTP10	GENENAME_found	SUCCESS
RET3	YPL010W	RET3	RET3	856097	RET3	GENENAME_found	SUCCESS
TIM8	YJR135W-A	TIM8	TIM8	853600	TIM8	GENENAME_found	SUCCESS
GRE3	YHR104W	GRE3	GRE3	856504	GRE3	GENENAME_found	SUCCESS
CMD1	YBR109C	CMD1	CMD1	852406	CMD1	GENENAME_found	SUCCESS
UBA1	YKL210W	UBA1	UBA1	853670	UBA1	GENENAME_found	SUCCESS
NUP1	YOR098C	NUP1	NUP1	854265	NUP1	GENENAME_found	SUCCESS
SSZ1	YHR064C	SSZ1	SSZ1	856461	SSZ1	GENENAME_found	SUCCESS
GCD7	YLR291C	GCD7	GCD7	850998	GCD7	GENENAME_found	SUCCESS
CDC123	YLR215C	CDC123	CDC123	850912	CDC123	GENENAME_found	SUCCESS
SMD2	YLR275W	SMD2	SMD2	850981	SMD2	GENENAME_found	SUCCESS
GOS1	YHL031C	GOS1	GOS1	856354	GOS1	GENENAME_found	SUCCESS
YNK1	YKL067W	YNK1	YNK1	853798	YNK1	GENENAME_found	SUCCESS
SWC4	YGR002C	SWC4	SWC4	852885	SWC4	GENENAME_found	SUCCESS
LAP3	YNL239W	LAP3	LAP3	855482	LAP3	GENENAME_found	SUCCESS
YNR021W	YNR021W	NA	NA	855755	YNR021W	ORF_unchanged	SUCCESS
CAP1	YKL007W	CAP1	CAP1	853862	CAP1	GENENAME_found	SUCCESS
SNC1	YAL030W	SNC1	SNC1	851203	SNC1	GENENAME_found	SUCCESS
RNA14	YMR061W	RNA14	RNA14	855083	RNA14	GENENAME_found	SUCCESS
ARA1	YBR149W	ARA1	ARA1	852446	ARA1	GENENAME_found	SUCCESS
SNC2	YOR327C	SNC2	SNC2	854505	SNC2	GENENAME_found	SUCCESS
PSY4	YBL046W	PSY4	PSY4	852234	PSY4	GENENAME_found	SUCCESS
CHS5	YLR330W	CHS5	CHS5	851041	CHS5	GENENAME_found	SUCCESS
GLN4	YOR168W	GLN4	GLN4	854339	GLN4	GENENAME_found	SUCCESS
YBR053C	YBR053C	NA	NA	852342	YBR053C	ORF_unchanged	SUCCESS
CNS1	YBR155W	CNS1	CNS1	852452	CNS1	GENENAME_found	SUCCESS
MNN10	YDR245W	MNN10	MNN10	851832	MNN10	GENENAME_found	SUCCESS
KAP95	YLR347C	KAP95	KAP95	851061	KAP95	GENENAME_found	SUCCESS
SHS1	YDL225W	SHS1	SHS1	851373	SHS1	GENENAME_found	SUCCESS
MAP1	YLR244C	MAP1	MAP1	850945	MAP1	GENENAME_found	SUCCESS
NPY1	YGL067W	NPY1	NPY1	852813	NPY1	GENENAME_found	SUCCESS
POB3	YML069W	POB3	POB3	854933	POB3	GENENAME_found	SUCCESS
RPL14A	YKL006W	RPL14A	RPL14A	853864	RPL14A	GENENAME_found	SUCCESS
GLO1	YML004C	GLO1	GLO1	855009	GLO1	GENENAME_found	SUCCESS
EDC1	YGL222C	EDC1	EDC1	852650	EDC1	GENENAME_found	SUCCESS
SEM1	YDR363W-A	SEM1	SEM1	851967	SEM1	GENENAME_found	SUCCESS
MCK1	YNL307C	MCK1	MCK1	855409	MCK1	GENENAME_found	SUCCESS
RPS11A;RPS11B	NA	NA	NA	NA	RPS11A;RPS11B	COMPOSITE_SUCCESS	SUCCESS
PBP2	YBR233W	PBP2	PBP2	852533	PBP2	GENENAME_found	SUCCESS
MRH1	YDR033W	MRH1	MRH1	851597	MRH1	GENENAME_found	SUCCESS
YPL225W	YPL225W	NA	NA	855876	YPL225W	ORF_unchanged	SUCCESS
TMT1	YER175C	TMT1	TMT1	856922	TMT1	GENENAME_found	SUCCESS
VPS4	YPR173C	VPS4	VPS4	856303	VPS4	GENENAME_found	SUCCESS
YBL036C	YBL036C	NA	NA	852244	YBL036C	ORF_unchanged	SUCCESS
TEX1	YNL253W	TEX1	TEX1	855468	TEX1	GENENAME_found	SUCCESS
LAC1	YKL008C	LAC1	LAC1	853861	LAC1	GENENAME_found	SUCCESS
IWR1	YDL115C	IWR1	IWR1	851442	IWR1	GENENAME_found	SUCCESS
UME1	YPL139C	UME1	UME1	855964	UME1	GENENAME_found	SUCCESS
REG1	YDR028C	REG1	REG1	851592	REG1	GENENAME_found	SUCCESS
LCB2	YDR062W	LCB2	LCB2	851634	LCB2	GENENAME_found	SUCCESS
SSE2	YBR169C	SSE2	SSE2	852467	SSE2	GENENAME_found	SUCCESS
TSR2	YLR435W	TSR2	TSR2	851154	TSR2	GENENAME_found	SUCCESS
MDY2	YOL111C	MDY2	MDY2	854038	MDY2	GENENAME_found	SUCCESS
BMH1	YER177W	BMH1	BMH1	856924	BMH1	GENENAME_found	SUCCESS
YBR062C	YBR062C	NA	NA	852354	YBR062C	ORF_unchanged	SUCCESS
UBR1	YGR184C	UBR1	UBR1	853096	UBR1	GENENAME_found	SUCCESS
CDC33	YOL139C	CDC33	CDC33	854026	CDC33	GENENAME_found	SUCCESS
RPL16A	YIL133C	RPL16A	RPL16A	854673	RPL16A	GENENAME_found	SUCCESS
GRE2	YOL151W	GRE2	GRE2	854014	GRE2	GENENAME_found	SUCCESS
TRP3	YKL211C	TRP3	TRP3	853669	TRP3	GENENAME_found	SUCCESS
TRM82	YDR165W	TRM82	TRM82	851743	TRM82	GENENAME_found	SUCCESS
LST8	YNL006W	LST8	LST8	855726	LST8	GENENAME_found	SUCCESS
TRP1	YDR007W	TRP1	TRP1	851570	TRP1	GENENAME_found	SUCCESS
SRP21	YKL122C	SRP21	SRP21	853737	SRP21	GENENAME_found	SUCCESS
MDV1	YJL112W	MDV1	MDV1	853332	MDV1	GENENAME_found	SUCCESS
RRP46	YGR095C	RRP46	RRP46	852987	RRP46	GENENAME_found	SUCCESS
CCT2	YIL142W	CCT2	CCT2	854664	CCT2	GENENAME_found	SUCCESS
MIR1	YJR077C	MIR1	MIR1	853540	MIR1	GENENAME_found	SUCCESS
LSM12	YHR121W	LSM12	LSM12	856521	LSM12	GENENAME_found	SUCCESS
HST2	YPL015C	HST2	HST2	856092	HST2	GENENAME_found	SUCCESS
RKM3	YBR030W	RKM3	RKM3	852318	RKM3	GENENAME_found	SUCCESS
RVS161	YCR009C	RVS161	RVS161	850367	RVS161	GENENAME_found	SUCCESS
TIM23	YNR017W	TIM23	TIM23	855751	TIM23	GENENAME_found	SUCCESS
PFY1	YOR122C	PFY1	PFY1	854289	PFY1	GENENAME_found	SUCCESS
ARP3	YJR065C	ARP3	ARP3	853528	ARP3	GENENAME_found	SUCCESS
CWC21	YDR482C	CWC21	CWC21	852093	CWC21	GENENAME_found	SUCCESS
YIF1	YNL263C	YIF1	YIF1	855458	YIF1	GENENAME_found	SUCCESS
ERV29	YGR284C	ERV29	ERV29	853201	ERV29	GENENAME_found	SUCCESS
SER33	YIL074C	SER33	SER33	854736	SER33	GENENAME_found	SUCCESS
DLD3	YEL071W	DLD3	DLD3	856638	DLD3	GENENAME_found	SUCCESS
URA6	YKL024C	URA6	URA6	853844	URA6	GENENAME_found	SUCCESS
RPT6	YGL048C	RPT6	RPT6	852834	RPT6	GENENAME_found	SUCCESS
IDI1	YPL117C	IDI1	IDI1	855986	IDI1	GENENAME_found	SUCCESS
UFD2	YDL190C	UFD2	UFD2	851337	UFD2	GENENAME_found	SUCCESS
GCN1	YGL195W	GCN1	GCN1	852680	GCN1	GENENAME_found	SUCCESS
ADO1	YJR105W	ADO1	ADO1	853569	ADO1	GENENAME_found	SUCCESS
GPM2	YDL021W	GPM2	GPM2	851541	GPM2	GENENAME_found	SUCCESS
MAP2	YBL091C	MAP2	MAP2	852187	MAP2	GENENAME_found	SUCCESS
SPC19	YDR201W	SPC19	SPC19	851782	SPC19	GENENAME_found	SUCCESS
TIF4631	YGR162W	TIF4631	TIF4631	853071	TIF4631	GENENAME_found	SUCCESS
BDF1	YLR399C	BDF1	BDF1	851115	BDF1	GENENAME_found	SUCCESS
BEM3	YPL115C	BEM3	BEM3	855988	BEM3	GENENAME_found	SUCCESS
PRE8	YML092C	PRE8	PRE8	854882	PRE8	GENENAME_found	SUCCESS
PMA1	YGL008C	PMA1	PMA1	852876	PMA1	GENENAME_found	SUCCESS
ADE6	YGR061C	ADE6	ADE6	852952	ADE6	GENENAME_found	SUCCESS
DUS1	YML080W	DUS1	DUS1	854895	DUS1	GENENAME_found	SUCCESS
FAA4	YMR246W	FAA4	FAA4	855288	FAA4	GENENAME_found	SUCCESS
UTP18	YJL069C	UTP18	UTP18	853376	UTP18	GENENAME_found	SUCCESS
TKL1	YPR074C	TKL1	TKL1	856188	TKL1	GENENAME_found	SUCCESS
RRP6	YOR001W	RRP6	RRP6	854162	RRP6	GENENAME_found	SUCCESS
GDH3	YAL062W	GDH3	GDH3	851237	GDH3	GENENAME_found	SUCCESS
PRE10	YOR362C	PRE10	PRE10	854544	PRE10	GENENAME_found	SUCCESS
APL5	YPL195W	APL5	APL5	855906	APL5	GENENAME_found	SUCCESS
HGH1	YGR187C	HGH1	HGH1	853099	HGH1	GENENAME_found	SUCCESS
TDA1	YMR291W	TDA1	TDA1	855336	TDA1	GENENAME_found	SUCCESS
NAT3	YPR131C	NAT3	NAT3	856249	NAT3	GENENAME_found	SUCCESS
LRS4	YDR439W	LRS4	LRS4	852049	LRS4	GENENAME_found	SUCCESS
HOG1	YLR113W	HOG1	HOG1	850803	HOG1	GENENAME_found	SUCCESS
UBP10	YNL186W	UBP10	UBP10	855535	UBP10	GENENAME_found	SUCCESS
CWC15	YDR163W	CWC15	CWC15	851741	CWC15	GENENAME_found	SUCCESS
PXP1	YEL020C	PXP1	PXP1	856694	PXP1	GENENAME_found	SUCCESS
SWD2	YKL018W	SWD2	SWD2	853851	SWD2	GENENAME_found	SUCCESS
SLA1	YBL007C	SLA1	SLA1	852276	SLA1	GENENAME_found	SUCCESS
CTF18	YMR078C	CTF18	CTF18	855102	CTF18	GENENAME_found	SUCCESS
RPS27A;RPS27B	NA	NA	NA	NA	RPS27A;RPS27B	COMPOSITE_SUCCESS	SUCCESS
ENO1	YGR254W	ENO1	ENO1	853169	ENO1	GENENAME_found	SUCCESS
ENO2	YHR174W	ENO2	ENO2	856579	ENO2	GENENAME_found	SUCCESS
RNR2	YJL026W	RNR2	RNR2	853427	RNR2	GENENAME_found	SUCCESS
ARO3	YDR035W	ARO3	ARO3	851605	ARO3	GENENAME_found	SUCCESS
GSY1	YFR015C	GSY1	GSY1	850569	GSY1	GENENAME_found	SUCCESS
CCP1	YKR066C	CCP1	CCP1	853940	CCP1	GENENAME_found	SUCCESS
FES1	YBR101C	FES1	FES1	852397	FES1	GENENAME_found	SUCCESS
SPN1	YPR133C	SPN1	SPN1	856251	SPN1	GENENAME_found	SUCCESS
GSF2	YML048W	GSF2	GSF2	854957	GSF2	GENENAME_found	SUCCESS
ATP5	YDR298C	ATP5	ATP5	851892	ATP5	GENENAME_found	SUCCESS
CDC48	YDL126C	CDC48	CDC48	851431	CDC48	GENENAME_found	SUCCESS
SPT5	YML010W	SPT5	SPT5	854999	SPT5	GENENAME_found	SUCCESS
STE23	YLR389C	STE23	STE23	851105	STE23	GENENAME_found	SUCCESS
TIF5	YPR041W	TIF5	TIF5	856154	TIF5	GENENAME_found	SUCCESS
PIR1	YKL164C	PIR1	PIR1	853692	PIR1	GENENAME_found	SUCCESS
SEA4	YBL104C	SEA4	SEA4	852170	SEA4	GENENAME_found	SUCCESS
CMP2	YML057W	CMP2	CMP2	854946	CMP2	GENENAME_found	SUCCESS
PUF4	YGL014W	PUF4	PUF4	852870	PUF4	GENENAME_found	SUCCESS
SSB1	YDL229W	SSB1	SSB1	851369	SSB1	GENENAME_found	SUCCESS
PRO3	YER023W	PRO3	PRO3	856744	PRO3	GENENAME_found	SUCCESS
FET5	YFL041W	FET5	FET5	850502	FET5	GENENAME_found	SUCCESS
ILV2	YMR108W	ILV2	ILV2	855135	ILV2	GENENAME_found	SUCCESS
PAF1	YBR279W	PAF1	PAF1	852582	PAF1	GENENAME_found	SUCCESS
BUD3	YCL014W	BUD3	BUD3	850345	BUD3	GENENAME_found	SUCCESS
SEC6	YIL068C	SEC6	SEC6	854742	SEC6	GENENAME_found	SUCCESS
ROK1	YGL171W	ROK1	ROK1	852704	ROK1	GENENAME_found	SUCCESS
WTM1	YOR230W	WTM1	WTM1	854405	WTM1	GENENAME_found	SUCCESS
IMG2	YCR071C	IMG2	IMG2	850434	IMG2	GENENAME_found	SUCCESS
PDI1	YCL043C	PDI1	PDI1	850314	PDI1	GENENAME_found	SUCCESS
