GENENAME,ENTREZID,Time,Score
MRP4,856384,T5,3.4927807
VAS1,852986,T5,3.4923115
FPS1,850683,T5,3.491433
STT4,851014,T5,3.4893053
IPI1,856485,T5,3.4857032
EMC4,852620,T5,3.4854434
NOG1,856012,T5,3.481112
IKI3,851100,T5,3.4767432
PRP16,853961,T5,3.476462
IMP2',854652,T5,3.4742398
MEX67,855934,T5,3.4677942
SPC3,850755,T5,3.4651108
CDC11,853539,T5,3.462686
OXP1,853665,T5,3.4625783
GAL83,856749,T5,3.4603229
GLO4,854205,T5,3.4581432
CPR7,853489,T5,3.4549575
BNI5,855555,T5,3.4497583
EPO1,855154,T5,3.4495718
BUD4,853554,T5,3.4466362
CYC7,856672,T5,3.4452362
RLP24,850695,T5,3.4447088
RPC11,851615,T5,3.442287
NAF1,855599,T5,3.4384632
IML2,853363,T5,3.43789
SER1,854356,T5,3.4378476
CYM1,852041,T5,3.436965
KRE6,856287,T5,3.4367297
KKQ8,853686,T5,3.433265
PMR1,852709,T5,3.4305062
FLC1,855880,T5,3.4302497
TRM1,851698,T5,3.428431
TFB6,854534,T5,3.422804
RIB1,852247,T5,3.4214282
NPL3,852042,T5,3.417518
NOP53,855957,T5,3.417411
BUD6,851029,T5,3.415664
TVP23,851657,T5,3.4147108
RET1,854382,T5,3.4130147
RAI1,852646,T5,3.41174
WTM2,854404,T5,3.4108932
IMP4,855649,T5,3.406189
PHO8,852092,T5,3.405674
SMC1,850540,T5,3.403099
PPT1,853023,T5,3.4028935
RTC5,854285,T5,3.4008865
APS1,850868,T5,3.400817
UTP18,853376,T5,3.398144
COT1,854494,T5,3.3976998
FZO1,852477,T5,3.388374
RPS9B,852487,T5,3.3858376
CHS3,852311,T5,3.385439
RFA1,851266,T5,3.3837383
FRE1,850911,T5,3.3835123
SIS2,853946,T5,3.3788538
SEH1,852778,T5,3.3779504
GRH1,852129,T5,3.377668
NA,850556,T5,3.375647
MEF1,850758,T5,3.375423
SPT15,856891,T5,3.375272
CST26,852330,T5,3.3717647
NOC2,854381,T5,3.3673096
KIN4,854408,T5,3.3665812
UBP2,854291,T5,3.3645558
NUP84,851441,T5,3.3631313
NOP58,854487,T5,3.3598914
OSM1,853510,T5,3.3594756
PAN3,853843,T5,3.3579278
RIX7,850625,T5,3.3570793
REF2,851776,T5,3.3527093
RUD3,854391,T5,3.351038
PGC1,855895,T5,3.3507078
MRP13,852975,T5,3.3500962
MSL5,850807,T5,3.3498483
CAT5,854292,T5,3.3491313
YOP1,856140,T5,3.3483522
TRZ1,853954,T5,3.3481877
HNT2,851899,T5,3.344728
SLH1,853187,T5,3.342274
MYO3,853729,T5,3.3420699
SNU114,853681,T5,3.338985
PTC3,852224,T5,3.3377268
ARO10,851987,T5,3.3376954
HFD1,855137,T5,3.3330293
IMD2,856626,T5,3.3323975
SEC1,851742,T5,3.3316395
TFA1,853840,T5,3.3314967
RIO1,854286,T5,3.3278441
COQ11,850997,T5,3.3252618
BOI1,852193,T5,3.3203545
RSM25,854715,T5,3.3198204
AUR1,853866,T5,3.3197548
GPP2,856791,T5,3.3190534
MYO5,855136,T5,3.3173487
DUG2,852584,T5,3.3158612
FAB1,850574,T5,3.3141038
RHO5,855541,T5,3.3139472
NA,855474,T5,3.3123245
DAS2,851583,T5,3.3094769
HIS4,850327,T5,3.3049624
TRM11,853996,T5,3.3044696
LAA1,853223,T5,3.303058
YME1,856135,T5,3.3027918
GCD10,855663,T5,3.302364
STM1,850843,T5,3.3023477
TIM50,856042,T5,3.3013
SNU66,854485,T5,3.3002355
SWC4,852885,T5,3.2982848
MET12,856084,T5,3.2969916
PGA3,854914,T5,3.296949
SEC9,852892,T5,3.294087
SLC1,851508,T5,3.2855897
SPA2,850639,T5,3.2811763
TDA11,856564,T5,3.278245
PLB1,855020,T5,3.2739456
UGO1,852081,T5,3.270014
GPT2,853941,T5,3.2692373
RLI1,851665,T5,3.2683814
BRR2,856919,T5,3.2680078
POL2,855459,T5,3.2669265
AIM46,856606,T5,3.2667027
NA,850876,T5,3.2663288
TSC3,852350,T5,3.2640896
MET7,854415,T5,3.2634764
BUD14,851271,T5,3.2625368
RDH54,852365,T5,3.2621481
IOC3,850567,T5,3.2565851
MKC7,851722,T5,3.2541876
NOP1,851548,T5,3.2538342
SRB2,856437,T5,3.2537758
KRE33,855591,T5,3.2482436
MXR1,856765,T5,3.2471247
MRPS17,855226,T5,3.2458906
MHR1,851890,T5,3.241282
TIM54,853392,T5,3.2401607
SRP102,853702,T5,3.238513
NA,853944,T5,3.2378159
RGA2,851985,T5,3.228877
SHY1,853009,T5,3.2286832
NRP1,851387,T5,3.226215
EHT1,852476,T5,3.2244697
ECM32,856923,T5,3.2239575
KAE1,853910,T5,3.2230873
RPL15A,850716,T5,3.2212377
FLC2,851246,T5,3.2199268
NNF2,852980,T5,3.2195892
DIS3,854138,T5,3.2163558
GCY1,854287,T5,3.2162027
TRI1,855273,T5,3.2158350000000002
NUP145,852788,T5,3.215733
EAF5,856696,T5,3.2152486
DAP2,856423,T5,3.2137365
LCB5,850964,T5,3.2104714
ERG3,850745,T5,3.2099147
MTR10,854331,T5,3.2098598
ARP3,853528,T5,3.2095442
ERP3,851544,T5,3.2089734
RIB4,854022,T5,3.2069867
SKI2,851114,T5,3.2065911
NGL2,855329,T5,3.1999505
VID30,852624,T5,3.1977017
IFM1,854135,T5,3.1952105
YTA7,853186,T5,3.1951294
RIX1,856604,T5,3.1936574
SWD2,853851,T5,3.190024
BRO1,856021,T5,3.1894462
RPL32,852185,T5,3.1863458
OTU2,856373,T5,3.1844428
NA,853771,T5,3.1828942
DNF3,855197,T5,3.181215
MPS3,853434,T5,3.177054
DCP1,854016,T5,3.1750169
PDA1,856925,T5,3.1742952
MYO2,854504,T5,3.1731014
NA,853008,T5,3.1729608
MDL1,850885,T5,3.1713872
MIC27,855623,T5,3.1701312
ASP1,851920,T5,3.1693454
NHP10,851562,T5,3.1688244
RGI1,856797,T5,3.166633
NA,856756,T5,3.1643777
RIM2,852491,T5,3.164344
PHO91,855747,T5,3.1628828
NA,850466,T5,3.1628246
MAK21,851632,T5,3.1619115
KTR4,852498,T5,3.15438
APL5,855906,T5,3.1515517
MDH2,853994,T5,3.1507645
CDC9,851391,T5,3.149336
NUP192,853410,T5,3.147912
VPS54,851591,T5,3.1477516
PHO2,851452,T5,3.1470587
SGF73,852814,T5,3.1459193
LCP5,856864,T5,3.1451154
NA,852363,T5,3.144351
OSH3,856472,T5,3.1440294
GTT1,854856,T5,3.1404414
GID8,855166,T5,3.1402955
DAK1,854932,T5,3.1352777
NA,850410,T5,3.1341584
CYT1,854231,T5,3.132878
SDS22,853641,T5,3.1311133
NIT3,851065,T5,3.1304548
SLA2,855478,T5,3.130051
TMA46,854258,T5,3.12966
ARF1,851335,T5,3.1290586
AFG2,851113,T5,3.1265407
RIE1,853165,T5,3.1239543
TRP5,852858,T5,3.1238823
SLK19,854370,T5,3.1229482
SKI3,856319,T5,3.1227791
RRP8,851656,T5,3.1210737
PAA1,851643,T5,3.1193943
ARA1,852446,T5,3.1191864
NA,852543,T5,3.1159468
RPL29,850592,T5,3.115247
TMA22,853471,T5,3.1124334
RPP1,856459,T5,3.110296
UBP14,852349,T5,3.1099112
CDC21,854241,T5,3.1083279
STE11,851076,T5,3.1078348
RGD1,852563,T5,3.107148
RNH70,853193,T5,3.1068566
OCA4,850457,T5,3.1052651
REX4,854075,T5,3.102845
ALG9,855502,T5,3.1018925
ROK1,852704,T5,3.0974972
UGA2,852291,T5,3.097274
VPS17,854300,T5,3.0862257
RSC9,854912,T5,3.081441
BLM10,850541,T5,3.0791736
PFD1,853260,T5,3.0786572
SLF1,852127,T5,3.0764756
MRPL3,855039,T5,3.0709178
YAR1,855837,T5,3.0689707
NTH1,851564,T5,3.0676007
LYS12,854714,T5,3.0663757
RPA190,854519,T5,3.0639224
HEH2,852069,T5,3.0637395
RPL21B,856026,T5,3.0618386
MES1,853181,T5,3.0602074
PEP5,855271,T5,3.0601327
MGM1,854386,T5,3.0597057
MRP7,855727,T5,3.0588188
ATG33,851070,T5,3.0575218
PKH2,854053,T5,3.0558286
TIF4631,853071,T5,3.0549533
PEP1,852264,T5,3.0536628
POM152,855159,T5,3.0524096
SWH1,851286,T5,3.0523133
BNA4,852179,T5,3.0505896
SAF1,852583,T5,3.0487247
AHP1,850799,T5,3.047714
PDX3,852323,T5,3.0470665
CCA1,856915,T5,3.0458539
POP1,855500,T5,3.045388
JAC1,852866,T5,3.0448313
DSL1,855463,T5,3.0447342
PXR1,853197,T5,3.0445836
STT3,852862,T5,3.0439
CDC14,850585,T5,3.039251
SNL1,854796,T5,3.038982
SFB2,855678,T5,3.037989
AKL1,852351,T5,3.0323763
VPS20,855101,T5,3.028025
SRP101,851886,T5,3.0266955
RPL36A,855232,T5,3.026098
GCV2,855227,T5,3.0257955
NCP1,856438,T5,3.0255077
NA,854892,T5,3.024725
PBA1,850896,T5,3.024224
RRP1,851660,T5,3.0224857
TCB2,855637,T5,3.0220165
IRC24,854854,T5,3.0184588
SPC25,856738,T5,3.0181706
RIO2,855514,T5,3.0180278
SED5,850713,T5,3.0171204
GAS5,854127,T5,3.0168843
PUP1,854328,T5,3.013634
CUZ1,855567,T5,3.0130925
DPB4,851699,T5,3.0119443
YDJ1,855661,T5,3.0108337
YSA1,852408,T5,3.009057
RRP14,853780,T5,3.0079918
HCA4,853419,T5,3.0066524
RPS14B,853248,T5,3.002358
MCM3,856680,T5,3.001845
SKY1,855256,T5,2.9972777
MIX17,855014,T5,2.9931052
ELP3,856019,T5,2.99255
LPD1,850527,T5,2.9913707
SEC27,852740,T5,2.988306
ALO1,854888,T5,2.9874
RPL21A,852489,T5,2.9870715
YPQ1,854061,T5,2.9822683
MTR4,853397,T5,2.9818769
SEC6,854742,T5,2.981213
HOM3,856778,T5,2.980721
RRP46,852987,T5,2.9795008
APS2,853521,T5,2.9785686
MSH6,851671,T5,2.9779873
SPT6,853011,T5,2.9738817
UBX4,855089,T5,2.9730277
RPN6,851461,T5,2.9724622
RHO1,856294,T5,2.9716623
VPS4,856303,T5,2.969843
FSF1,854445,T5,2.9696655
STV1,855076,T5,2.9680424
CCC1,850917,T5,2.9677546
PCS60,852523,T5,2.9675105
RFA2,855404,T5,2.9674106
MSW1,851861,T5,2.9663653
TAL1,851068,T5,2.9660935
MGR3,855142,T5,2.96549
DUN1,851457,T5,2.9652777
POL5,856655,T5,2.9646974
SAM1,850877,T5,2.963367
HCS1,853852,T5,2.9594982
SGV1,856290,T5,2.957082
ACO2,853230,T5,2.948381
ERV41,854935,T5,2.9476237
NA,851473,T5,2.9474785
ARC19,853856,T5,2.9472659
SWP1,855180,T5,2.946813
SIN3,854158,T5,2.9460661
FCY1,856175,T5,2.9455266
NVJ1,856602,T5,2.9450583
YIM1,855183,T5,2.9450047
MLP2,854657,T5,2.9442847
CCT4,851412,T5,2.943674
NVJ2,856207,T5,2.9435744
NOP15,855613,T5,2.943314
RPN11,850554,T5,2.9417949
CDC33,854026,T5,2.9354162
SIL1,854126,T5,2.9346056
PGI1,852495,T5,2.9340034
RPL4A,852319,T5,2.9307766
NOT3,854773,T5,2.9272456
PRS5,854093,T5,2.9271932
CTR9,854020,T5,2.9265018
NA,856728,T5,2.9264083
IRC5,850599,T5,2.9235141
FDC1,852152,T5,2.9207916
SPT20,854017,T5,2.9168234
TEF1,856195,T5,2.9148436
MRPL1,851694,T5,2.9105725
SIZ1,852018,T5,2.9092803
UTP20,852282,T5,2.9092436
NMA2,852893,T5,2.9085937
IRA1,852437,T5,2.901546
EBP2,853682,T5,2.901404
NA,855128,T5,2.9009452
NA,852690,T5,2.8998227
NA,851989,T5,2.8971796
BUR6,856904,T5,2.8970397
NA,856212,T5,2.8949256
VID27,855509,T5,2.8947492
GRX3,851672,T5,2.8939962
LDB7,852277,T5,2.8939493
MRPL22,855544,T5,2.891523
HIS5,854690,T5,2.8904862
UBC1,851757,T5,2.890366
VIP1,851126,T5,2.887177
LNP1,856599,T5,2.880565
WWM1,850538,T5,2.8801467
SNQ2,851574,T5,2.879624
ARG1,854096,T5,2.8784833
ROT2,852530,T5,2.8780138
GGA2,856508,T5,2.8770952
MIC60,853886,T5,2.876893
SPC29,855979,T5,2.8766198
CAF20,854450,T5,2.8746662
ENT2,850903,T5,2.8708673
SNA4,851434,T5,2.8706236
BDH2,851238,T5,2.8699522
DOP1,851719,T5,2.8679469
NOP2,855664,T5,2.8679292
GPX2,852546,T5,2.8675487
RKI1,854262,T5,2.8670833
SET5,856614,T5,2.8666272
PPH22,851339,T5,2.8651264
ESBP6,855598,T5,2.8639946
LSB5,850323,T5,2.8630307
HOG1,850803,T5,2.8628664
MID2,851042,T5,2.859225
TSA1,854980,T5,2.858961
TOM20,852973,T5,2.8575633
DPH5,850869,T5,2.8548706
GDI1,856876,T5,2.854257
YRB2,854747,T5,2.8521764
CTF18,855102,T5,2.8515277
TPS2,851646,T5,2.8509877
UBP6,850562,T5,2.849998
RPC37,853895,T5,2.8485684
GCD1,854434,T5,2.846314
URE2,855492,T5,2.8456497
EUG1,852130,T5,2.8431306
CBP2,856347,T5,2.8405077
CBP4,853085,T5,2.83984
MPT5,852697,T5,2.8385234
YAP1,855005,T5,2.836169
FAA1,854495,T5,2.834928
PDX1,853107,T5,2.8313804
FRS1,850749,T5,2.8270457
RXT3,851483,T5,2.8264246
GCR2,855522,T5,2.8244624
URA5,854865,T5,2.8229215
PRP43,852757,T5,2.8211753
PEX29,852090,T5,2.820546
MED8,852492,T5,2.8204246
NA,855953,T5,2.8203547
YMR31,850610,T5,2.8184102
VPS33,851112,T5,2.8154137
MTC5,851706,T5,2.814361
NOB1,854221,T5,2.8116782
IPI3,855539,T5,2.8094823
AAP1,856443,T5,2.8067713
NSA2,856863,T5,2.8056228
DED81,856412,T5,2.803811
YJU3,853768,T5,2.800479
LSM12,856521,T5,2.7995777
CYR1,853452,T5,2.7991173
CAF16,850516,T5,2.799103
RIM20,854449,T5,2.7970057
ADP1,850369,T5,2.7954056
RSC30,856453,T5,2.793942
LRG1,851358,T5,2.7916436
RBK1,850402,T5,2.7908406
MET8,852514,T5,2.7888484
TPS3,855303,T5,2.7879279
VMA22,856457,T5,2.7875473
OST5,852625,T5,2.7822938
SEC26,851824,T5,2.7811234
GDH2,851311,T5,2.7807794
CCP1,853940,T5,2.7788908
NKP1,851991,T5,2.7736974
VRP1,851051,T5,2.773538
SDS23,852824,T5,2.7723207
RPF1,856488,T5,2.770733
DSK2,855319,T5,2.7676086
SPT5,854999,T5,2.7667081
PAN2,852786,T5,2.765186
RPL31A,851484,T5,2.7643766
HSL7,852431,T5,2.7615957
RKM3,852318,T5,2.7603953
PCT1,853116,T5,2.7552376
ECM4,853951,T5,2.7550197
TAF5,852497,T5,2.7545025
GLO1,855009,T5,2.7536306
TRM10,854060,T5,2.753198
RPL10,850764,T5,2.7478166
UBA2,851998,T5,2.7471912
FOL2,853183,T5,2.7459686
ASG1,854676,T5,2.7444282
MYO1,856418,T5,2.7389984
SQS1,855497,T5,2.7386043
NA,850841,T5,2.7385447
PAB1,856912,T5,2.7353535
STE4,854387,T5,2.7347136
MRPL9,853135,T5,2.733655
NUT1,852726,T5,2.7311685
NAT5,854427,T5,2.7296863
RPS15,854117,T5,2.727751
IMH1,851018,T5,2.7247286
HAP2,852614,T5,2.7221444
RTT10,855919,T5,2.7219553
CFT2,850806,T5,2.7202094
APT2,852051,T5,2.7172518
SIP2,852664,T5,2.713248
DBF2,852984,T5,2.71214
TUB3,854915,T5,2.7109053
URM1,854809,T5,2.7103121
RPB9,852810,T5,2.7093737
GCN2,851877,T5,2.7088833
RNY1,855980,T5,2.7086773
RAP1,855505,T5,2.7083278
SOD2,856399,T5,2.7072306
PXP2,853575,T5,2.7066605
AYR1,854682,T5,2.706648
NA,852225,T5,2.7059307
DSS4,856128,T5,2.6998267
DAP1,855933,T5,2.699088
RPA43,854518,T5,2.6990385
REE1,853238,T5,2.6988008
TAF9,855276,T5,2.6976352
RSC1,852947,T5,2.6973264
ADR1,851802,T5,2.6960194
SIP5,855171,T5,2.692554
PEX14,852724,T5,2.6921444
PTC5,854257,T5,2.6914234
POP6,852918,T5,2.6909132
NA,856512,T5,2.6908808
ILV3,853473,T5,2.6893506
NA,852192,T5,2.6889038
TUB4,850909,T5,2.6874444
LIP5,854371,T5,2.6864629
HOM2,851736,T5,2.6855073
SUB2,851475,T5,2.6848736
NA,855776,T5,2.684745
MRPL17,855469,T5,2.6831777
GET3,851458,T5,2.6811917
RPB2,854322,T5,2.6796188
NA,856245,T5,2.6792428
CMK1,850568,T5,2.6775985
MRF1,852734,T5,2.6731648
PWP1,850893,T5,2.6705816000000002
RRB1,855161,T5,2.6696904
MAP2,852187,T5,2.6687975
SEC7,851748,T5,2.6625264
CEX1,854279,T5,2.6605816
ADD66,853629,T5,2.6585484
APE1,853758,T5,2.6583712
NFS1,850343,T5,2.6536033
RPN9,852037,T5,2.6531425
ARG82,851753,T5,2.6526904
SEC63,854428,T5,2.652683
SOL2,850437,T5,2.6519237
YSP2,851926,T5,2.651441
LAT1,855653,T5,2.64887
ENA1,851610,T5,2.645839
GCN3,853896,T5,2.6453474
AIM10,856820,T5,2.644248
ARC40,852536,T5,2.6405675
RPA34,853293,T5,2.6350832
BZZ1,856514,T5,2.6346412
SNF5,852592,T5,2.634123
RCM1,855709,T5,2.632522
ESC1,855259,T5,2.6307268
THO2,855583,T5,2.630569
GCN1,852680,T5,2.629112
MDJ1,850530,T5,2.6286125
CMP2,854946,T5,2.6282296
ELP2,853114,T5,2.6232462
RSR1,853056,T5,2.6228752
GEA1,853488,T5,2.6218624
MST1,853640,T5,2.6202884
FIP1,853555,T5,2.618414
DBP1,855984,T5,2.6156504
BNA5,850933,T5,2.615309
MDM10,851223,T5,2.6147199
CIR2,854538,T5,2.612797
NA,855831,T5,2.6123877
NUS1,851334,T5,2.6100368
ZWF1,855480,T5,2.609281
SUP45,852440,T5,2.608599
ACL4,851739,T5,2.606323
DDI1,856886,T5,2.6045094
ATP16,851560,T5,2.6038802
GAR1,856489,T5,2.6033576
TCD1,856392,T5,2.6009412
VMA5,853782,T5,2.6007235
NA,856441,T5,2.5997937
URA7,852241,T5,2.5990314
NAT3,856249,T5,2.5984135
NRD1,855470,T5,2.597869
FMP16,851642,T5,2.5977535
GGA1,851960,T5,2.5969224
DTD1,851307,T5,2.595727
MSC7,856434,T5,2.5917208
NAN1,855977,T5,2.5900512
FSH3,854454,T5,2.5868514
DBP7,853894,T5,2.5862584
SVL3,856075,T5,2.5773263
RLF2,856129,T5,2.5736098
HAM1,853532,T5,2.5725112
YBP1,852517,T5,2.5724626
CTK1,853718,T5,2.571899
SNU71,852896,T5,2.5712652
VAM7,852660,T5,2.5675907
SSB1,851369,T5,2.5673695
FCP1,855320,T5,2.5658884
CSC1,850942,T5,2.5644345
SDH4,851758,T5,2.5627215
CHO2,853061,T5,2.561513
PSH1,854102,T5,2.561239
PPA2,855309,T5,2.5610325
NA,850452,T5,2.5606065
ARC1,852773,T5,2.559133
NOP6,851313,T5,2.5580816
SAM2,852113,T5,2.5559125
APM1,855869,T5,2.555454
ARP8,854309,T5,2.5554512
CDC12,856507,T5,2.555414
NUP133,853957,T5,2.5545259
LIA1,853534,T5,2.553755
CDC55,852685,T5,2.5530503
TOP2,855636,T5,2.5520353
PTA1,851255,T5,2.5517464
YUH1,853562,T5,2.5516763
GSC2,852920,T5,2.5493429
BRE1,851485,T5,2.5461535
ROD1,854183,T5,2.5445585
GND2,853172,T5,2.5442953
PRP11,851518,T5,2.543255
PAF1,852582,T5,2.5424738
MRC1,850297,T5,2.5422716
IMG1,850413,T5,2.5417366
GUD1,851360,T5,2.5407202
SKO1,855554,T5,2.5396056
TOM1,852068,T5,2.5347447
SUI1,855477,T5,2.5336537
TEX1,855468,T5,2.531849
MNT3,854801,T5,2.531075
NA,852945,T5,2.5286624
NA,851066,T5,2.52863
SOK2,855030,T5,2.525254
SCP1,854549,T5,2.524706
RAD2,853174,T5,2.5235207
GIS1,851670,T5,2.5220344
GAT1,850523,T5,2.5214427
BAT1,856615,T5,2.5184367
HRB1,855728,T5,2.518153
MNN9,856057,T5,2.5172172
STU1,852246,T5,2.5171273
RSM18,856776,T5,2.5170937
STE20,856382,T5,2.5168283
SIW14,855699,T5,2.515746
SCT1,852271,T5,2.5145645
DFM1,852020,T5,2.5130796
XKS1,853108,T5,2.509778
RPS2,852754,T5,2.5084405
SSH1,852586,T5,2.507977
SUI2,853463,T5,2.5066524
GLN4,854339,T5,2.5023444
GCD14,853317,T5,2.50146
RPL5,855972,T5,2.500585
COX5B,854695,T5,2.4971151
RAD4,856909,T5,2.4970074
WHI3,855524,T5,2.4953358
UBA4,856511,T5,2.4938855
PDR15,852015,T5,2.4936688
FAL1,851584,T5,2.4935112
NPL6,855116,T5,2.4914377
SEG1,855110,T5,2.488213
ECM10,856682,T5,2.4852023
SHS1,851373,T5,2.4846046
NA,852244,T5,2.484238
MCT1,854396,T5,2.4839253
NMD3,856575,T5,2.4806206
SHM2,850747,T5,2.479673
OM45,854670,T5,2.479154
LUC7,851471,T5,2.478025
MRPL6,856552,T5,2.4766498
TAF6,852766,T5,2.475717
PDH1,856108,T5,2.4739978
SCL1,852873,T5,2.4681597
MPE1,853806,T5,2.4674938
ADH6,855368,T5,2.4673033
FMP41,855553,T5,2.4621272
DUT1,852554,T5,2.4619346
RPT2,851557,T5,2.4603791
CKA2,854227,T5,2.4602227
POL12,852245,T5,2.4599452
PBP1,853089,T5,2.4585946
UTP10,853335,T5,2.4561458
RPP1A,851478,T5,2.4543746
THR4,850420,T5,2.4542255
ACS2,850846,T5,2.452413
NA,850573,T5,2.4506087
SWI4,856847,T5,2.450328
KCC4,850334,T5,2.4483945
NNR1,855521,T5,2.447814
EDC3,856700,T5,2.446085
SML1,854945,T5,2.4443781
NA,855608,T5,2.4425907
RSM10,851611,T5,2.44001
TSR4,854136,T5,2.4398122
VAC8,856702,T5,2.4394445
RSC6,850419,T5,2.437361
NA,851633,T5,2.4352915
BNI1,855450,T5,2.4341598
CCL1,856136,T5,2.4337292
THR1,856420,T5,2.433247
HOC1,853538,T5,2.4332218
BUD2,853770,T5,2.4307532
PIN4,852229,T5,2.429374
CEG1,852747,T5,2.4291928
GBP2,850346,T5,2.4283643
EXO70,853359,T5,2.4281478
SAY1,853179,T5,2.4254045
UTP4,851924,T5,2.4248295
SEY1,854336,T5,2.4239748
ACF2,850836,T5,2.4218159
AFG3,856737,T5,2.4217935
VPS64,851781,T5,2.4181736
WRS1,854056,T5,2.4175353
GAL11,854106,T5,2.4152768
PYC1,852818,T5,2.4140785
PIL1,852977,T5,2.413868
NUG1,856723,T5,2.4136026
SGD1,851049,T5,2.4131634
PYC2,852519,T5,2.4114847
RPA49,855473,T5,2.4079015
YPD1,851363,T5,2.4062335
DRS2,851207,T5,2.4045553
AMD1,854973,T5,2.4030104
PCM1,856652,T5,2.4021974
AAH1,855581,T5,2.4000154
ECM29,856355,T5,2.3969405
TRA1,856499,T5,2.396757
GLN1,856147,T5,2.3967552
PRP2,855745,T5,2.3963652
VTC5,851663,T5,2.3950253
THS1,854732,T5,2.3942432
ILV2,855135,T5,2.3940861
CNS1,852452,T5,2.3940246
NA,851182,T5,2.3908944
NA,856038,T5,2.388753
UBX5,851930,T5,2.3886142
COP1,851410,T5,2.3871737
PDR17,855457,T5,2.3843005
RPN3,856742,T5,2.3841374
URA4,851139,T5,2.383922
UBC13,851666,T5,2.3832536
SKG3,850884,T5,2.3812284
ASK10,852989,T5,2.3809414
APM2,856367,T5,2.3721123
NFU1,853826,T5,2.3716998
TOP1,854156,T5,2.370668
HIT1,853516,T5,2.3693738
GET1,852864,T5,2.3692503
TPD3,851217,T5,2.3646274
GEA2,856691,T5,2.3643317
PRO2,854501,T5,2.3636632
POM34,850705,T5,2.3633132
PHB2,853146,T5,2.362662
RCL1,854152,T5,2.362446
ADE12,855501,T5,2.3601034
GSP2,854357,T5,2.3542078
PGM2,855131,T5,2.3541033
SCS2,856856,T5,2.3539634
TCP1,851798,T5,2.3538642
RGD2,850497,T5,2.3523502
RRP6,854162,T5,2.350685
ACS1,851245,T5,2.350405
NUP116,855066,T5,2.349573
STE23,851105,T5,2.3494122
RPL22B,850509,T5,2.3486943
CDC3,851024,T5,2.3459647
CYC3,851192,T5,2.3442087
ENT1,851392,T5,2.3433654
TFC4,852938,T5,2.342433
MOD5,854448,T5,2.3378763
GNT1,854498,T5,2.3377485
SHM1,852565,T5,2.3370514
NSG2,855566,T5,2.3369021
SRV2,855584,T5,2.3366282
UTP6,852060,T5,2.3361754
UBR1,853096,T5,2.3355222
NGR1,852513,T5,2.3320124
TRM2,853930,T5,2.3316388
ADE8,852017,T5,2.331054
WBP1,856716,T5,2.3300638
TGL1,853717,T5,2.3300593
ASN2,853025,T5,2.328946
ABF2,855094,T5,2.3265376
TRM9,854994,T5,2.3256638
VPS16,856062,T5,2.324925
NA,851059,T5,2.322805
CTK3,854928,T5,2.3218322
TAF11,854993,T5,2.3192425
CDC19,851193,T5,2.3182528
SEC13,850905,T5,2.3174615
GUT2,854651,T5,2.316327
DPB2,856305,T5,2.315897
APE2,853699,T5,2.3137002
RRP36,854461,T5,2.313314
ISC1,856739,T5,2.3108962
GET4,854335,T5,2.308934
PDR11,854802,T5,2.3088572
TMA64,851695,T5,2.3066611
DUS1,854895,T5,2.3008409
SET2,853271,T5,2.3006604
ILS1,852202,T5,2.2980669
GSH1,853344,T5,2.2976358
TSR2,851154,T5,2.297306
UNG1,854987,T5,2.2969272
TIF11,855302,T5,2.2939818
SPT2,856908,T5,2.2920122
RAD50,855471,T5,2.2912123
OPY1,852426,T5,2.2903092
COQ3,854057,T5,2.2894857
MTG2,856573,T5,2.2889433
ANB1,853506,T5,2.2802362
ERP4,854181,T5,2.2790587
YCP4,850360,T5,2.2779112
GPI17,852044,T5,2.2765713
IES6,856667,T5,2.2765505
TUF1,854359,T5,2.2752128
MSC6,854536,T5,2.2747538
HXT3,851946,T5,2.2744691
GRS1,852418,T5,2.2728033
APD1,852448,T5,2.2716656
ALB1,853320,T5,2.2699227
TAE1,852564,T5,2.2684526
PSY4,852234,T5,2.26648
COY1,853675,T5,2.2659578
RSC8,850598,T5,2.259968
PUP2,853168,T5,2.2577195
PRD1,850301,T5,2.257588
ICS2,852454,T5,2.2567928
NOP16,856719,T5,2.2531695
TFS1,850875,T5,2.2520783
ILV1,856819,T5,2.2515938
NUP49,852703,T5,2.2503443
CKI1,850824,T5,2.2493675
UBA1,853670,T5,2.2486832
IPP1,852296,T5,2.2472496
YME2,855348,T5,2.2470942
NA,855755,T5,2.2459364
PSD1,855552,T5,2.245761
EMC1,850312,T5,2.2456794
NUP53,855184,T5,2.244855
HTZ1,854150,T5,2.2447042
SYP1,850396,T5,2.2432156
SEC21,855429,T5,2.2425423
SLU7,851661,T5,2.241182
CBF1,853523,T5,2.2408652
NA,856413,T5,2.2408383
MDL2,855858,T5,2.2393143
TAP42,855043,T5,2.2374268
ETR1,852314,T5,2.236192
UTP21,851125,T5,2.2357595
CSE1,852612,T5,2.235651
IRC21,855095,T5,2.2326772
TFC1,852421,T5,2.2318368
PXP1,856694,T5,2.2311652
SRP68,855833,T5,2.230998
TEF4,853781,T5,2.2291415
MHP1,853408,T5,2.2289758
NEO1,854763,T5,2.2275896
SPE2,854105,T5,2.2233136
PIB2,852861,T5,2.2229965
SBA1,853743,T5,2.2221189
TFG1,853098,T5,2.2187107
OSH7,856389,T5,2.2179
PAM1,851838,T5,2.2169342
PRP19,850623,T5,2.2148745
PDB1,852522,T5,2.2140112
HOR7,855293,T5,2.2135875
